Controller,MeanCpuMs,MedianCpuMs,P95CpuMs,MaxCpuMs
FBRL,0.01576805532547749,0.014599994756281376,0.0209499994525686,0.10990000737365335
GR,0.010807499832784137,0.009700001101009548,0.017355000454699655,0.10220000694971532
MPC_best_balanced,573.6918036112911,63.672199998109136,1386.6121500002919,1570.6074999907287
MPC_best_ramp,573.6918036112911,63.672199998109136,1386.6121500002919,1570.6074999907287
NC,0.001842778349075363,0.0015999976312741637,0.0028150061552878504,0.013900003978051245
Proposed,0.13190861104198526,0.1258000120287761,0.1881050011434128,0.4538000066531822
RS,0.024362778680774175,0.021800005924887955,0.04451000422704965,0.11990001075901091
