Controller,MeanCpuMs,MedianCpuMs,P95CpuMs,MaxCpuMs
FBRL,0.015738121376974352,0.014299992471933365,0.024100008886307478,0.2886999864131212
GR,0.01050520442327575,0.009400013368576765,0.013899989426136017,1.354500011075288
MPC_best_balanced,127.63372394445469,19.194699998479337,738.9865450124481,1314.6864000009373
MPC_best_ramp,330.64825223963953,359.9722500075586,989.9999699846376,1196.5901000075974
NC,0.0016945522454787148,0.001500011421740055,0.002500019036233425,0.07599999662488699
Proposed,0.14053061824597535,0.12520002201199532,0.20580499549396328,76.01649995194748
RS,0.0244276664832594,0.021799991372972727,0.041000021155923605,0.8303000358864665
