controller,scenario,seed,scenario_seed,day_id,ramp95_kw_per_min,cap_violation_pct_import,cap_violation_pct_export,cap_violation_pct_total,resilience_score,soc_band_residency,throughput_kwh,efc,lfp_cycle_loss_pct,t_high_soc_h,t_low_soc_h,ceq_q95,t_high_c_h,efcrf,idod,n_micro,flip_per_hour,flip_per_day,mean_cpu_ms,max_cpu_ms,rainflow_hist,reference_type,weight_label
RS,load_step,2,load_step_seed2,0,3.1318623474977136,11.041666666666666,0.0,11.041666666666666,100.0,1.0,77.72613809790656,0.3886306904895328,0.005395038647267369,0.0,0.0,0.08285283140455574,0.0,0.37486804623021514,0.002588579468502989,269.5,22.5,540.0,0.02357249997860183,0.2030999748967588,"{'[0.0,0.1)': 270.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,load_step,3,load_step_seed3,0,2.88536351477396,2.430555555555556,0.0,2.430555555555556,100.0,1.0,73.63504399851413,0.3681752199925707,0.005194852720036976,0.0,0.0,0.07754281515183499,0.0,0.3622619858934086,0.0023345994462092524,282.5,23.583333333333332,566.0,0.02521354080171376,0.23939996026456356,"{'[0.0,0.1)': 283.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,load_step,4,load_step_seed4,0,2.751285879644356,4.652777777777778,0.0,4.652777777777778,100.0,1.0,73.25344044657739,0.36626720223288695,0.004942926213239884,0.0,0.0,0.07587955698394801,0.0,0.345182076052596,0.0019203838484670578,274.5,22.916666666666668,550.0,0.025434652788034227,0.30590000096708536,"{'[0.0,0.1)': 275.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,mixed,0,mixed_seed0,0,2.9914061256348843,2.083333333333333,0.0,2.083333333333333,100.0,1.0,73.84494161635794,0.3692247080817897,0.005088325125402679,0.0,0.0,0.08037827494518253,0.0,0.35433356691176293,0.0021952633704300376,270.5,22.583333333333332,542.0,0.023452361023777887,0.18400000408291817,"{'[0.0,0.1)': 271.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,mixed,1,mixed_seed1,0,2.9926801240638836,0.1388888888888889,0.0,0.1388888888888889,100.0,1.0,77.35981027235948,0.38679905136179743,0.00536329089463313,0.0,0.0,0.08497892790925121,0.0,0.37416875714936404,0.0022981107515133445,268.5,22.458333333333332,539.0,0.02327291549590882,0.20220002625137568,"{'[0.0,0.1)': 269.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,mixed,2,mixed_seed2,0,3.1422451126682454,5.972222222222222,0.0,5.972222222222222,100.0,1.0,78.52425627470467,0.39262128137352337,0.005421081634597846,0.0,0.0,0.08521859151145883,0.0,0.37765244109427587,0.0023164913023837174,263.0,21.958333333333332,527.0,0.023600069147909783,0.18390000332146883,"{'[0.0,0.1)': 263.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,mixed,3,mixed_seed3,0,3.013439929818367,5.0,0.0,5.0,100.0,1.0,73.25831888945524,0.3662915944472762,0.0052634801003357415,0.0,0.0,0.07806534227614342,0.0,0.3658010311880472,0.0023830421512660866,275.0,22.958333333333332,551.0,0.02312513736089588,0.13080000644549727,"{'[0.0,0.1)': 275.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,mixed,4,mixed_seed4,0,2.855476442058686,0.3472222222222222,0.0,0.3472222222222222,100.0,1.0,73.80878041920461,0.36904390209602306,0.005039541066114838,0.0,0.0,0.07595736428171261,0.0,0.35093416911239717,0.0020088543694078273,282.0,23.541666666666668,565.0,0.024108472037672374,0.21810003090649843,"{'[0.0,0.1)': 282.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,wind_gust,0,wind_gust_seed0,0,3.2452430580284575,0.4166666666666667,0.0,0.4166666666666667,100.0,1.0,79.39725356655299,0.39698626783276497,0.005498392919829705,0.0,0.0,0.08461238151909048,0.0,0.38287685394189186,0.0025922593419431044,263.0,22.0,528.0,0.02530874945579045,0.18129998352378607,"{'[0.0,0.1)': 263.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,wind_gust,1,wind_gust_seed1,0,3.1503545869749194,0.0,0.0,0.0,100.0,1.0,77.38447086841184,0.3869223543420592,0.005203220275621632,0.0,0.0,0.0845204872948486,0.0,0.3642407015671979,0.00220838863415042,288.0,24.041666666666668,577.0,0.02427347196013822,0.13669999316334724,"{'[0.0,0.1)': 288.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,wind_gust,2,wind_gust_seed2,0,3.3924328697998125,5.277777777777778,0.0,5.277777777777778,100.0,1.0,81.41544793323449,0.40707723966617243,0.005738659116792581,0.0,0.0,0.09275773343530731,0.0,0.39853272064170503,0.0027873018298188636,267.0,22.291666666666668,535.0,0.02531451403532022,0.8303000358864665,"{'[0.0,0.1)': 267.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,wind_gust,3,wind_gust_seed3,0,3.1964860389768717,3.4722222222222223,0.0,3.4722222222222223,100.0,1.0,79.00728210880085,0.39503641054400424,0.005561803334942841,0.0,0.0,0.08613158185358,0.0,0.38719403056369284,0.0025706840963470893,276.0,23.083333333333332,554.0,0.025060069310711697,0.28200005181133747,"{'[0.0,0.1)': 276.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,wind_gust,4,wind_gust_seed4,0,3.3124412013016196,0.6944444444444444,0.0,0.6944444444444444,100.0,1.0,80.94320901310995,0.40471604506554976,0.005389603231042913,0.0,0.0,0.09045589661710925,0.0,0.37535401016776193,0.0025458306401266993,251.5,21.0,504.0,0.0244287506373237,0.20300003234297037,"{'[0.0,0.1)': 252.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,cloud_edge,0,cloud_edge_seed0,0,2.499957810562257,0.0,0.0,0.0,100.0,1.0,71.09213166391268,0.3554606583195634,0.004869108115504494,0.0,0.0,0.07499873431686771,0.0,0.34014882347104025,0.002418103030614132,251.5,21.0,504.0,0.015973332079334393,0.19529997371137142,"{'[0.0,0.1)': 252.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,cloud_edge,1,cloud_edge_seed1,0,2.513510550010602,0.0,0.0,0.0,100.0,1.0,73.4586423982879,0.36729321199143955,0.00465255294318167,0.0,0.0,0.07540531650031806,0.0,0.3268317518156221,0.002182436452452588,249.0,20.833333333333332,500.0,0.01655458234179403,0.2886999864131212,"{'[0.0,0.1)': 249.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,cloud_edge,2,cloud_edge_seed2,0,2.746799797912601,0.0,0.0,0.0,100.0,1.0,77.72040389094457,0.38860201945472284,0.005347830687642978,0.0,0.0,0.08890789526898195,0.0,0.3594565502557405,0.006864370672859537,255.5,21.375,513.0,0.015636111654910363,0.08219998562708497,"{'[0.0,0.1)': 255.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,cloud_edge,3,cloud_edge_seed3,0,2.389165834672787,0.0,0.0,0.0,100.0,1.0,74.57426003120668,0.37287130015603337,0.0060639728313966225,0.0,0.0,0.08308768747309467,0.0,0.3671607294491538,0.008839313270545686,258.0,21.583333333333332,518.0,0.016037847752967436,0.12169999536126852,"{'[0.0,0.1)': 258.0, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,cloud_edge,4,cloud_edge_seed4,0,2.5393672349444585,0.0,0.0,0.0,100.0,1.0,71.7277205055014,0.35863860252750696,0.004588540747434832,0.0,0.0,0.07651870241552504,0.0,0.321502690611545,0.002285126052329961,260.5,21.791666666666668,523.0,0.015420278092885079,0.17039995873346925,"{'[0.0,0.1)': 261.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,load_step,0,load_step_seed0,0,2.48614964938329,0.0,0.0,0.0,100.0,1.0,78.44061422287969,0.39220307111439845,0.006459401630340704,0.0,0.0,0.09038628951407009,0.0,0.39087397862945494,0.01429208489500167,255.5,21.375,513.0,0.015161875489866361,0.09460002183914185,"{'[0.0,0.1)': 255.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,load_step,1,load_step_seed1,0,2.4561188382987535,0.0,0.0,0.0,100.0,1.0,80.41184223709672,0.4020592111854836,0.006933893030130513,0.0,0.0,0.08852171857353408,0.0,0.39751035535645685,0.01512022546294405,246.5,20.708333333333332,497.0,0.015356041735180447,0.09679998038336635,"{'[0.0,0.1)': 247.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,load_step,2,load_step_seed2,0,2.516999160828623,0.0,0.0,0.0,100.0,1.0,78.10424627967359,0.3905212313983679,0.005598357849787014,0.0,0.0,0.08856813742512935,0.0,0.368437698730907,0.012590124969915866,255.5,21.333333333333332,512.0,0.015412013696429009,0.10979996295645833,"{'[0.0,0.1)': 255.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,load_step,3,load_step_seed3,0,2.3643607144974728,0.0,0.0,0.0,100.0,1.0,72.8382171839825,0.36419108591991245,0.005442307806292973,0.0,0.0,0.07775420203517186,0.0,0.35639874561849116,0.00459134412114365,277.5,23.166666666666668,556.0,0.01545465323336733,0.19869999960064888,"{'[0.0,0.1)': 278.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,load_step,4,load_step_seed4,0,2.4201848377102793,0.0,0.0,0.0,100.0,1.0,69.77882038958353,0.34889410194791765,0.0048247435920410545,0.0,0.0,0.0751871870961911,0.0,0.3312529907775038,0.0034349888859814097,262.0,21.916666666666668,526.0,0.016083957840843748,0.13910001143813133,"{'[0.0,0.1)': 263.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,mixed,0,mixed_seed0,0,2.53169180213052,0.0,0.0,0.0,100.0,1.0,70.66900405165927,0.35334502025829634,0.0048514684658270985,0.0,0.0,0.07805519852546436,0.0,0.3362782852543304,0.0032710190565194428,269.5,22.5,540.0,0.01670506874991891,0.18319999799132347,"{'[0.0,0.1)': 270.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,mixed,1,mixed_seed1,0,2.631608218226166,0.0,0.0,0.0,100.0,1.0,71.83219120301422,0.3591609560150711,0.004754114379778085,0.0,0.0,0.07894824654678498,0.0,0.33291207656996774,0.0023809088576532828,266.5,22.291666666666668,535.0,0.015458888447028585,0.11790002463385463,"{'[0.0,0.1)': 267.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,mixed,2,mixed_seed2,0,2.5776950332461794,0.0,0.0,0.0,100.0,1.0,75.59273093739894,0.3779636546869947,0.005053733444458465,0.0,0.0,0.08292608123865779,0.0,0.34059100843534007,0.0063125252205438725,250.0,20.875,501.0,0.015967361024296325,0.2826999989338219,"{'[0.0,0.1)': 250.0, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,mixed,3,mixed_seed3,0,2.312448405151996,0.0,0.0,0.0,100.0,1.0,71.67429755556991,0.35837148777784955,0.005518935334808842,0.0,0.0,0.07807676259303101,0.0,0.35771653557016364,0.005092120989214351,245.0,20.5,492.0,0.01557201366166636,0.10030000703409314,"{'[0.0,0.1)': 245.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,mixed,4,mixed_seed4,0,2.348038596311309,0.0,0.0,0.0,100.0,1.0,68.4272702680527,0.3421363513402635,0.004529038516423427,0.0,0.0,0.07044115788933937,0.0,0.3165827049332674,0.002173884484499842,267.0,22.291666666666668,535.0,0.01617645769632266,0.14729995746165514,"{'[0.0,0.1)': 267.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,wind_gust,0,wind_gust_seed0,0,2.6776724051267826,0.0,0.0,0.0,100.0,1.0,75.02677615439039,0.375133880771952,0.004864776493129061,0.0,0.0,0.08033017215380348,0.0,0.34035622743861577,0.002507167085407865,255.0,21.291666666666668,511.0,0.015943681420240965,0.20030001178383827,"{'[0.0,0.1)': 255.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,wind_gust,1,wind_gust_seed1,0,2.5252319389727975,0.0,0.0,0.0,100.0,1.0,72.32864798588407,0.3616432399294204,0.00444748860839283,0.0,0.0,0.07599606255188962,0.0,0.3129495591896191,0.0020489251535198275,275.0,22.958333333333332,551.0,0.015270555013557896,0.08059997344389558,"{'[0.0,0.1)': 275.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,wind_gust,2,wind_gust_seed2,0,2.7330220304107296,0.0,0.0,0.0,100.0,1.0,78.1653241485344,0.390826620742672,0.005376450635728816,0.0,0.0,0.09117299262013687,0.0,0.3610538436565422,0.007087431044148134,259.0,21.625,519.0,0.015360555335064419,0.09830005001276731,"{'[0.0,0.1)': 259.0, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,wind_gust,3,wind_gust_seed3,0,2.6643875185184784,0.0,0.0,0.0,100.0,1.0,75.88665745785968,0.3794332872892984,0.005644213219670658,0.0,0.0,0.08220712171160573,0.0,0.37615607219797687,0.004176877967227084,250.0,20.916666666666668,502.0,0.01572597142916897,0.19719998817890882,"{'[0.0,0.1)': 250.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,wind_gust,4,wind_gust_seed4,0,2.8332332936414244,0.0,0.0,0.0,100.0,1.0,76.90874277351858,0.3845437138675929,0.004848254660326545,0.0,0.0,0.0849969988092428,0.0,0.3383565979264833,0.002673105794341516,231.5,19.375,465.0,0.015491180844643774,0.07360003655776381,"{'[0.0,0.1)': 232.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
MPC_best_ramp,cloud_edge,0,cloud_edge_seed0,0,9.230783126529435,1.4583333333333333,0.0,1.4583333333333333,100.0,1.0,0.3550805716214939,0.0017754028581074696,2.5887497175458197e-05,0.0,0.0,2.52454466344675e-05,0.0,0.0018686944988748622,6.963387292716706e-06,66.5,5.541666666666667,133.0,201.1820309032272,1173.68120001629,"{'[0.0,0.1)': 66.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,cloud_edge,1,cloud_edge_seed1,0,9.612278525832865,0.6944444444444444,0.0,0.6944444444444444,100.0,1.0,0.1321060035057717,0.0006605300175288585,9.576671165232553e-06,0.0,0.0,2.897429646245829e-07,0.0,0.0006930974565899917,9.54205861286724e-07,62.5,5.375,129.0,156.27364625094438,1121.248800016474,"{'[0.0,0.1)': 62.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,cloud_edge,2,cloud_edge_seed2,0,9.696933572492552,5.0,0.0,5.0,100.0,1.0,8.234301539395918,0.041171507696979595,0.0006575658112636687,0.0,0.0,0.020449008091657186,0.0,0.04333815876450878,0.0037562965582218014,64.5,5.541666666666667,133.0,275.13927131941375,1180.6156000238843,"{'[0.0,0.1)': 65.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,cloud_edge,3,cloud_edge_seed3,0,9.075491804740299,6.111111111111111,0.0,6.111111111111111,100.0,1.0,10.56643030105937,0.05283215150529685,0.000866299312670119,0.0,0.0,0.02340972211554409,0.0,0.05561274616774517,0.006185375285827484,45.0,3.8333333333333335,92.0,552.2411637486382,1182.462900003884,"{'[0.0,0.1)': 45.0, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,cloud_edge,4,cloud_edge_seed4,0,9.220823730019756,1.4583333333333333,0.0,1.4583333333333333,100.0,1.0,0.732171716372978,0.00366085858186489,5.361903078864705e-05,0.0,0.0,8.942915253628185e-06,0.0,0.003853494421456244,2.968785778244618e-05,63.0,5.291666666666667,127.0,320.2901952785194,1155.541899963282,"{'[0.0,0.1)': 63.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,load_step,0,load_step_seed0,0,8.918624754867261,7.361111111111112,0.0,7.361111111111112,100.0,1.0,14.076576367616079,0.07038288183808039,0.0011995195229567172,0.0,0.0,0.04722901394182779,0.0,0.07408696799421893,0.010977243466230609,56.0,4.75,114.0,540.7602320833879,1165.0077000376768,"{'[0.0,0.1)': 56.0, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,load_step,1,load_step_seed1,0,9.37300046278126,7.638888888888889,0.0,7.638888888888889,100.0,1.0,14.00387489324927,0.07001937446624634,0.0011923832691301491,0.0,0.0,0.04706398940808817,0.0,0.07370407497914602,0.010861708760486916,55.5,4.666666666666667,112.0,569.0575952084247,1145.7848999998532,"{'[0.0,0.1)': 55.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,load_step,2,load_step_seed2,0,9.700061362016742,7.152777777777778,0.0,7.152777777777778,100.0,1.0,13.181382453066666,0.06590691226533334,0.0011123797275709546,0.0,0.0,0.04581358465445047,0.0,0.06937558362146709,0.009625736254679058,53.0,4.583333333333333,110.0,418.21351444446515,1150.9404000244103,"{'[0.0,0.1)': 53.0, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,load_step,3,load_step_seed3,0,9.354833642160035,3.194444444444444,0.0,3.194444444444444,100.0,1.0,4.832741505221483,0.024163707526107414,0.0003711714383402784,0.0,0.0,0.0007374667371511263,0.0,0.02543540286331361,0.0012937725811310893,60.0,5.041666666666667,121.0,486.9707468755627,1165.27550003957,"{'[0.0,0.1)': 60.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,load_step,4,load_step_seed4,0,9.070529058120332,3.3333333333333335,0.0,3.3333333333333335,100.0,1.0,3.7090346382876134,0.01854517319143807,0.0002811882520201917,0.0,0.0,0.0031040918051249487,0.0,0.01952118968430902,0.0007620885771489642,58.5,4.958333333333333,119.0,415.96720395795677,1150.0422999961302,"{'[0.0,0.1)': 59.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,mixed,0,mixed_seed0,0,9.159501055462632,2.1527777777777777,0.0,2.1527777777777777,100.0,1.0,2.628121156240322,0.01314060578120161,0.00019675894056063833,0.0,0.0,0.00013906489745576408,0.0,0.013832119858299713,0.0003826372642953277,48.5,4.166666666666667,100.0,273.5974909729622,1141.0503000370227,"{'[0.0,0.1)': 49.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,mixed,1,mixed_seed1,0,9.549950781077253,0.3472222222222222,0.0,0.3472222222222222,100.0,1.0,0.06014470547682643,0.00030072352738413216,4.370146878061363e-06,0.0,0.0,1.9041757933696573e-07,0.0,0.00031654384181256656,2.0029152857090284e-07,58.0,4.833333333333333,116.0,144.186210347713,1157.7907999744639,"{'[0.0,0.1)': 58.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,mixed,2,mixed_seed2,0,9.676443303736745,4.861111111111112,0.0,4.861111111111112,100.0,1.0,7.776057541173557,0.03888028770586779,0.0006177464763502709,0.0,0.0,0.01603000380638391,0.0,0.04092659109105448,0.0033498895521455172,53.5,4.666666666666667,112.0,266.32008444450753,1137.760299956426,"{'[0.0,0.1)': 54.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,mixed,3,mixed_seed3,0,8.56508242745046,5.208333333333334,0.0,5.208333333333334,100.0,1.0,6.576732996633855,0.032883664983169275,0.0005153555086295529,0.0,0.0,0.00872201925056681,0.0,0.03461434767990845,0.002396214869366962,66.0,5.541666666666667,133.0,508.4571794434548,1195.0932000181638,"{'[0.0,0.1)': 66.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,mixed,4,mixed_seed4,0,9.26340547002684,1.3888888888888888,0.0,1.3888888888888888,100.0,1.0,0.4983797285374688,0.002491898642687344,3.639790961510986e-05,0.0,0.0,5.865662581630499e-06,0.0,0.0026229883828819134,1.37494396272072e-05,56.0,4.666666666666667,112.0,244.67264645827527,1186.8455999647267,"{'[0.0,0.1)': 56.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,wind_gust,0,wind_gust_seed0,0,9.346289036725599,0.5555555555555556,0.0,0.5555555555555556,100.0,1.0,0.5080684568696154,0.0025403422843480773,3.711039277214909e-05,0.0,0.0,1.4084788057122905e-07,0.0,0.002674025254155027,1.4297061282618766e-05,65.5,5.458333333333333,131.0,173.68608687465894,1132.38150003599,"{'[0.0,0.1)': 65.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,wind_gust,1,wind_gust_seed1,0,9.761570870829066,0.1388888888888889,0.0,0.1388888888888889,100.0,1.0,0.047211336354951554,0.00023605668177475777,3.4299436193237757e-06,0.0,0.0,3.500513607543762e-08,0.0,0.00024847936180760755,1.2346151702055828e-07,47.0,3.9583333333333335,95.0,117.55972083317627,1181.7430999944918,"{'[0.0,0.1)': 47.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,wind_gust,2,wind_gust_seed2,0,10.300598373310375,3.75,0.0,3.75,100.0,1.0,7.331011133704837,0.036655055668524186,0.0005794414219446638,0.0,0.0,0.0057939144853522105,0.0,0.03858424672216748,0.002977453352196737,63.5,5.375,129.0,276.4423933332889,1196.004199970048,"{'[0.0,0.1)': 64.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,wind_gust,3,wind_gust_seed3,0,9.587776412655298,3.4722222222222223,0.0,3.4722222222222223,100.0,1.0,4.540333580795121,0.022701667903975604,0.00034753710567565115,0.0,0.0,0.0015597384356076755,0.0,0.023896384139074495,0.0011419024135544901,54.0,4.541666666666667,109.0,484.9739560413582,1167.2229999676347,"{'[0.0,0.1)': 54.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_ramp,wind_gust,4,wind_gust_seed4,0,10.174999230556356,0.8333333333333334,0.0,0.8333333333333334,100.0,1.0,0.5250396885230459,0.0026251984426152297,3.835647316293591e-05,0.0,0.0,8.13169223025395e-07,0.0,0.0027632807020606387,1.5253900723145966e-05,58.0,4.833333333333333,116.0,186.97367597285646,1196.5901000075974,"{'[0.0,0.1)': 58.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.1|0.01|0.001
MPC_best_balanced,cloud_edge,0,cloud_edge_seed0,0,9.319226617085397,1.4583333333333333,0.0,1.4583333333333333,100.0,1.0,0.3177357289074829,0.0015886786445374146,2.3156789304160788e-05,0.0,0.0,3.581848854335669e-07,0.0,0.0016722900373864202,5.5928282162001724e-06,64.5,6.25,150.0,110.12861298659118,1128.0156000284478,"{'[0.0,0.1)': 64.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,cloud_edge,1,cloud_edge_seed1,0,9.612339949512522,0.625,0.0,0.625,100.0,1.0,0.12132084261839748,0.0006066042130919874,8.821568114359907e-06,0.0,0.0,6.131018193901288e-09,0.0,0.000638518919507669,8.153356629680438e-07,52.5,6.25,150.0,95.94447666661128,1122.9521000059322,"{'[0.0,0.1)': 52.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
