controller,scenario,seed,scenario_seed,day_id,ramp95_kw_per_min,cap_violation_pct_import,cap_violation_pct_export,cap_violation_pct_total,soc_band_residency,throughput_kwh,efc,t_high_soc_h,t_low_soc_h,ceq_q95,t_high_c_h,efcrf,idod,n_micro,flip_per_hour,flip_per_day,mean_cpu_ms,max_cpu_ms,rainflow_hist,reference_type,weight_label
Proposed,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.15688138858725628,0.6819000700488687,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
NC,mixed,0,mixed_seed0,0,9.526821355558479,0.2777777777777778,0.0,0.2777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001963335348086225,0.013499986380338669,{},,
GR,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.015613960551941256,7.806980275970628e-05,0.0,0.0,0.0,0.0,8.217873974705747e-05,1.3506690532829207e-08,0.5,0.3333333333333333,8.0,0.010520276070261994,0.09139999747276306,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
RS,mixed,0,mixed_seed0,0,2.9682847135325834,0.0,0.0,0.0,1.0,18.793187335809808,0.09396593667904904,0.0,0.0,0.08276618042621521,0.0,0.07460848543189313,0.0002834100512552007,68.0,22.666666666666668,544.0,0.02921083586342219,0.1577000366523862,"{'[0.0,0.1)': 68.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
FBRL,mixed,0,mixed_seed0,0,2.41419464514201,0.0,0.0,0.0,1.0,17.84176029964619,0.08920880149823095,0.0,0.0,0.07242583935426028,0.0,0.07062219698209149,0.0003001946864907883,67.0,22.333333333333332,536.0,0.018198885502190225,0.14300004113465548,"{'[0.0,0.1)': 67.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",,
MPC_best_ramp,mixed,0,mixed_seed0,0,9.525704620284925,0.2777777777777778,0.0,0.2777777777777778,1.0,0.09025400060715971,0.00045127000303579854,0.0,0.0,0.0006915334936630997,0.0,0.0004522104116508885,2.1439633778351777e-07,58.0,19.333333333333332,464.0,294.4011197182893,1444.8082000017166,"{'[0.0,0.1)': 58.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.01|0.01|0.001
MPC_best_balanced,mixed,0,mixed_seed0,0,9.525704620284925,0.2777777777777778,0.0,0.2777777777777778,1.0,0.09025400060715971,0.00045127000303579854,0.0,0.0,0.0006915334936630997,0.0,0.0004522104116508885,2.1439633778351777e-07,58.0,19.333333333333332,464.0,294.4011197182893,1444.8082000017166,"{'[0.0,0.1)': 58.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,0.01|0.01|0.001
