controller,scenario,seed,scenario_seed,day_id,ramp95_kw_per_min,cap_violation_pct_import,cap_violation_pct_export,cap_violation_pct_total,soc_band_residency,throughput_kwh,efc,t_high_soc_h,t_low_soc_h,ceq_q95,t_high_c_h,efcrf,idod,n_micro,flip_per_hour,flip_per_day,mean_cpu_ms,max_cpu_ms,rainflow_hist
A0,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.1428855566902914,0.35149999894201756,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A1,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.015613960551941256,7.806980275970628e-05,0.0,0.0,0.0,0.0,8.217873974705747e-05,1.3506690532829207e-08,0.5,0.3333333333333333,8.0,0.08504666717878233,0.4555999767035246,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A2,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.015613960551941256,7.806980275970628e-05,0.0,0.0,0.0,0.0,8.217873974705747e-05,1.3506690532829207e-08,0.5,0.3333333333333333,8.0,0.15627999996973407,1.0778000578284264,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A3,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.11904249840881675,0.3467000788077712,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A4,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.18332332903001872,0.8353000739589334,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A5,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.1089133331940199,0.32680004369467497,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A6,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.12020388902682397,0.39980001747608185,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
