timestamp,base_kw,cmd_kw,grid_kw,soc,soc_next,mode,rg_state,desired_kw,p_imp_cap,p_exp_cap,e_imp,e_exp,e1_imp,e1_exp,cpu_ms,scenario,seed,scenario_seed,day_id,load_kw,pv_kw,wind_kw,peak_flag,controller,reference_type,weight_label
2026-01-01 00:00:00,24.124433403737996,0.0,24.124433403737996,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1721000298857689,mixed,0,mixed_seed0,0,37.92202070732022,0.0,13.797587303582224,0,Proposed,,
2026-01-01 00:01:00,23.640093931773208,0.0,23.640093931773208,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.23570004850625992,mixed,0,mixed_seed0,0,37.25135206790204,0.0,13.611258136128834,0,Proposed,,
2026-01-01 00:02:00,30.683282715461907,0.0,30.683282715461907,0.5,0.5,IDLE,MID,0.0,40.0,40.0,20.30372038515185,0.0,0.0,0.0,0.17360004130750895,mixed,0,mixed_seed0,0,39.15678827482941,0.75125036319889,7.722255196168612,0,Proposed,,
2026-01-01 00:03:00,32.6395230362183,0.0,32.6395230362183,0.5,0.5,IDLE,MID,0.0,40.0,40.0,17.615772309391666,0.0,0.0,0.0,0.15109998639672995,mixed,0,mixed_seed0,0,37.79229820800903,0.0,5.152775171790729,0,Proposed,,
2026-01-01 00:04:00,26.23216141917434,0.0,26.23216141917434,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14910008758306503,mixed,0,mixed_seed0,0,36.165390081424476,0.0,9.933228662250137,0,Proposed,,
2026-01-01 00:05:00,27.390349440985485,0.0,27.390349440985485,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14260003808885813,mixed,0,mixed_seed0,0,38.383266568783625,0.0,10.99291712779814,0,Proposed,,
2026-01-01 00:06:00,30.64179876385861,0.0,30.64179876385861,0.5,0.5,IDLE,MID,0.0,40.0,40.0,3.8581454459261977,0.0,0.0,0.0,0.15119998715817928,mixed,0,mixed_seed0,0,40.71419476088176,0.32458197807084704,9.747814018952303,0,Proposed,,
2026-01-01 00:07:00,31.53497535531966,0.0,31.53497535531966,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1476999605074525,mixed,0,mixed_seed0,0,39.797013549358475,0.4969586759081312,7.765079518130686,0,Proposed,,
2026-01-01 00:08:00,25.66414991559883,0.0,25.66414991559883,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14629994984716177,mixed,0,mixed_seed0,0,35.64529079617539,0.32909209955795066,9.652048781018607,0,Proposed,,
2026-01-01 00:09:00,24.202282767728434,0.0,24.202282767728434,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.15360000543296337,mixed,0,mixed_seed0,0,34.21659467282836,0.5506034924767372,9.463708412623188,0,Proposed,,
2026-01-01 00:10:00,21.087370881074943,0.0,21.087370881074943,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.15630002599209547,mixed,0,mixed_seed0,0,35.79768384551795,0.26442404685813653,14.445888917584872,0,Proposed,,
2026-01-01 00:11:00,21.385402044041594,0.0,21.385402044041594,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.16190006863325834,mixed,0,mixed_seed0,0,37.43510925053927,0.20550923457204737,15.844197971925627,0,Proposed,,
2026-01-01 00:12:00,8.519770854998058,0.0,8.519770854998058,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14600006397813559,mixed,0,mixed_seed0,0,31.495344773142502,0.28436824019280804,22.691205677951636,0,Proposed,,
2026-01-01 00:13:00,17.26629190324803,0.0,17.26629190324803,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.13449997641146183,mixed,0,mixed_seed0,0,36.73727351923499,0.0,19.470981615986958,0,Proposed,,
2026-01-01 00:14:00,13.277781121337355,0.0,13.277781121337355,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1509999856352806,mixed,0,mixed_seed0,0,34.146010292643034,0.7129967175578412,20.155232453747836,0,Proposed,,
2026-01-01 00:15:00,15.79163038385807,0.0,15.79163038385807,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1498000929132104,mixed,0,mixed_seed0,0,35.40685871484911,0.0,19.615228330991037,0,Proposed,,
2026-01-01 00:16:00,14.73748371260034,0.0,14.73748371260034,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14939997345209122,mixed,0,mixed_seed0,0,35.85382398726672,0.0,21.11634027466638,0,Proposed,,
2026-01-01 00:17:00,14.992627049169144,0.0,14.992627049169144,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14479993842542171,mixed,0,mixed_seed0,0,36.400870737206056,0.5098701681710704,20.898373519865842,0,Proposed,,
2026-01-01 00:18:00,16.429713160311728,0.0,16.429713160311728,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1501999795436859,mixed,0,mixed_seed0,0,38.198052928737006,1.110421667970889,20.65791810045439,0,Proposed,,
2026-01-01 00:19:00,17.61801605131946,0.0,17.61801605131946,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14460005331784487,mixed,0,mixed_seed0,0,39.75282167815428,0.0,22.134805626834815,0,Proposed,,
2026-01-01 00:20:00,12.820782792389522,0.0,12.820782792389522,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.15040009748190641,mixed,0,mixed_seed0,0,36.80296989820011,0.0,23.98218710581059,0,Proposed,,
2026-01-01 00:21:00,17.51404291559408,0.0,17.51404291559408,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1330999657511711,mixed,0,mixed_seed0,0,40.51844059047324,0.0,23.00439767487916,0,Proposed,,
2026-01-01 00:22:00,13.03358368185878,0.0,13.03358368185878,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1303000608459115,mixed,0,mixed_seed0,0,35.417478065764946,0.0,22.383894383906167,0,Proposed,,
2026-01-01 00:23:00,19.34376324670884,0.0,19.34376324670884,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14629994984716177,mixed,0,mixed_seed0,0,37.93763065230748,0.027655783067794818,18.566211622530847,0,Proposed,,
2026-01-01 00:24:00,21.66629304220648,0.0,21.66629304220648,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1482999650761485,mixed,0,mixed_seed0,0,39.29612996241831,0.0,17.629836920211833,0,Proposed,,
2026-01-01 00:25:00,21.73333940623376,0.0,21.73333940623376,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14389993157237768,mixed,0,mixed_seed0,0,37.25129299496882,0.0,15.51795358873506,0,Proposed,,
2026-01-01 00:26:00,19.4868399834286,0.0,19.4868399834286,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14949997421354055,mixed,0,mixed_seed0,0,35.136530983993985,0.0,15.649691000565387,0,Proposed,,
2026-01-01 00:27:00,1.9191546560960475,0.0,1.9191546560960475,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14760007616132498,mixed,0,mixed_seed0,0,34.67019203756717,0.0,32.75103738147112,0,Proposed,,
2026-01-01 00:28:00,5.009216535752955,0.0,5.009216535752955,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.16659998800605536,mixed,0,mixed_seed0,0,35.80962719440237,0.0,30.80041065864941,0,Proposed,,
2026-01-01 00:29:00,6.754648807143674,0.0,6.754648807143674,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.17150002531707287,mixed,0,mixed_seed0,0,37.4840761486297,0.0,30.729427341486023,0,Proposed,,
2026-01-01 00:30:00,2.9707412272655276,0.0,2.9707412272655276,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14500005636364222,mixed,0,mixed_seed0,0,34.38940015101772,0.0,31.41865892375219,0,Proposed,,
2026-01-01 00:31:00,4.223946377209494,0.0,4.223946377209494,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.14890008606016636,mixed,0,mixed_seed0,0,36.37057501460992,0.7316127532395803,31.415015884160844,0,Proposed,,
2026-01-01 00:32:00,5.25899720207487,0.0,5.25899720207487,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.09899993892759085,mixed,0,mixed_seed0,0,36.475731220412364,0.3054354508437309,30.911298567493763,0,Proposed,,
2026-01-01 00:33:00,9.045896303599598,0.0,9.045896303599598,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.08190004155039787,mixed,0,mixed_seed0,0,38.20639932725143,0.0,29.160503023651835,0,Proposed,,
2026-01-01 00:34:00,10.782884391605371,0.0,10.782884391605371,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0790000194683671,mixed,0,mixed_seed0,0,37.371636990481555,0.0,26.588752598876184,0,Proposed,,
2026-01-01 00:35:00,10.77456336295496,0.0,10.77456336295496,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.07790001109242439,mixed,0,mixed_seed0,0,35.465686132702025,0.0,24.691122769747064,0,Proposed,,
2026-01-01 00:36:00,7.3188840970417814,0.0,7.3188840970417814,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1455000601708889,mixed,0,mixed_seed0,0,32.93500540602605,0.0,25.61612130898427,0,Proposed,,
2026-01-01 00:37:00,11.16780335724124,0.0,11.16780335724124,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.354300020262599,mixed,0,mixed_seed0,0,34.23802273683656,0.0,23.070219379595322,0,Proposed,,
2026-01-01 00:38:00,15.695982759691748,0.0,15.695982759691748,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.3242999082431197,mixed,0,mixed_seed0,0,36.51463334478669,0.4526314328210731,20.366019152273868,0,Proposed,,
2026-01-01 00:39:00,17.060355486254245,0.0,17.060355486254245,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.15029998030513525,mixed,0,mixed_seed0,0,38.28106896789315,0.0,21.220713481638903,0,Proposed,,
2026-01-01 00:40:00,8.509884423225557,0.0,8.509884423225557,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.21930004004389048,mixed,0,mixed_seed0,0,31.392782920540306,0.28088934569370816,22.60200915162104,0,Proposed,,
2026-01-01 00:41:00,18.023107085062435,0.0,18.023107085062435,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.18820003606379032,mixed,0,mixed_seed0,0,38.31837166300156,0.3160534590998563,19.979211118839267,0,Proposed,,
2026-01-01 00:42:00,18.044528638859077,0.0,18.044528638859077,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.19240006804466248,mixed,0,mixed_seed0,0,37.89152670353381,0.8252671870025321,19.021730877672205,0,Proposed,,
2026-01-01 00:43:00,24.32413541846509,0.0,24.32413541846509,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.18479989375919104,mixed,0,mixed_seed0,0,36.473553614035936,0.0,12.149418195570847,0,Proposed,,
2026-01-01 00:44:00,20.750401894016086,0.0,20.750401894016086,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1889999257400632,mixed,0,mixed_seed0,0,35.17501280884474,1.0431612668549732,13.38144964797368,0,Proposed,,
2026-01-01 00:45:00,1.0439140373913958,0.0,1.0439140373913958,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.18810003530234098,mixed,0,mixed_seed0,0,33.722827566729876,0.7612891643347383,31.91762436500374,0,Proposed,,
2026-01-01 00:46:00,5.2516459721453685,0.0,5.2516459721453685,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.18740002997219563,mixed,0,mixed_seed0,0,38.146610022595155,0.34383959540130393,32.55112445504848,0,Proposed,,
2026-01-01 00:47:00,5.5514249265991324,0.0,5.5514249265991324,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.31479995232075453,mixed,0,mixed_seed0,0,39.39629124204841,1.4301553375404696,32.41471097790881,0,Proposed,,
2026-01-01 00:48:00,6.538592741545692,0.0,6.538592741545692,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.1873000292107463,mixed,0,mixed_seed0,0,38.99398376964276,0.12298715875633875,32.33240386934073,0,Proposed,,
2026-01-01 00:49:00,5.351304816243761,0.0,5.351304816243761,0.5,0.5,IDLE,MID,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.18079997971653938,mixed,0,mixed_seed0,0,37.77207173268327,0.4928873496421309,31.92787956679738,0,Proposed,,
