rmax,tmin,ramp95_kw_per_min,throughput_kwh,idod
15.0,1,9.602083810067546,0.008536697128498125,8.074814167725914e-09
15.0,3,9.602083810067546,0.008536697128498125,8.074814167725914e-09
15.0,5,9.602083810067546,0.008536697128498125,8.074814167725914e-09
20.0,1,9.602083810067546,0.008536697128498125,8.074814167725914e-09
20.0,3,9.602083810067546,0.008536697128498125,8.074814167725914e-09
20.0,5,9.602083810067546,0.008536697128498125,8.074814167725914e-09
25.0,1,9.602083810067546,0.008536697128498125,8.074814167725914e-09
25.0,3,9.602083810067546,0.008536697128498125,8.074814167725914e-09
25.0,5,9.602083810067546,0.008536697128498125,8.074814167725914e-09
