timestamp,base_kw,cmd_kw,grid_kw,soc,soc_next,mode,rg_state,desired_kw,p_imp_cap,p_exp_cap,e_imp,e_exp,e1_imp,e1_exp,cpu_ms,scenario,seed,scenario_seed,day_id,load_kw,pv_kw,wind_kw,peak_flag,controller
2026-01-01 02:16:00,22.435907533059694,1.1039160863076702,21.331991446752024,0.4978243818871518,0.49763071239832585,PS,MID,1.1039160863076702,40.0,40.0,,,,,0.017499987734481692,mixed,0,mixed_seed0,0,38.18556528768597,0.41538834535930447,15.33426940926697,0,FBRL
2026-01-01 02:17:00,21.905599251953916,0.43020585390141974,21.475393398052496,0.49763071239832585,0.49755523768711507,PS,MID,0.43020585390141974,40.0,40.0,,,,,0.015199999324977398,mixed,0,mixed_seed0,0,37.56583033393358,0.5169143574298847,15.143316724549784,0,FBRL
2026-01-01 02:18:00,9.821669601595417,-8.740292847342811,18.561962448938228,0.49755523768711507,0.49893911738794433,VF,MID,-8.740292847342811,40.0,40.0,,,,,0.017099999240599573,mixed,0,mixed_seed0,0,28.787863601939446,1.336431648547905,17.629762351796124,0,FBRL
2026-01-01 02:19:00,16.99596122405887,-1.1745009186595183,18.17046214271839,0.49893911738794433,0.4991250800333987,VF,MID,-1.1745009186595183,40.0,40.0,,,,,0.015300000086426735,mixed,0,mixed_seed0,0,37.78373398360268,0.0,20.78777275954381,0,FBRL
2026-01-01 02:20:00,13.952591721658322,-3.163402815795049,17.11599453745337,0.4991250800333987,0.4996259521458996,VF,MID,-3.163402815795049,40.0,40.0,,,,,0.01650000922381878,mixed,0,mixed_seed0,0,35.57217030551009,0.722041701484684,20.897536882367085,0,FBRL
2026-01-01 02:21:00,11.671675146279654,-4.083239543380287,15.754914689659941,0.4996259521458996,0.5002724650736015,VF,MID,-4.083239543380287,40.0,40.0,,,,,0.014199991710484028,mixed,0,mixed_seed0,0,35.79383862991692,0.0,24.122163483637266,0,FBRL
2026-01-01 02:22:00,11.776609348205852,-2.9837290060905666,14.760338354296419,0.5002724650736015,0.5007448888328991,VF,MID,-2.9837290060905666,40.0,40.0,,,,,0.01720000000204891,mixed,0,mixed_seed0,0,35.67396319572059,0.23645237750417872,23.660901470010558,0,FBRL
2026-01-01 02:23:00,10.027481894168766,-3.549642345095739,13.577124239264505,0.5007448888328991,0.5013069155375393,VF,MID,-3.549642345095739,40.0,40.0,,,,,0.013800003216601908,mixed,0,mixed_seed0,0,35.714466468293125,0.2192024565677613,25.4677821175566,0,FBRL
2026-01-01 02:24:00,15.200797492085648,1.2177549396158582,13.98304255246979,0.5013069155375393,0.5010932743200628,PS,MID,1.2177549396158582,40.0,40.0,,,,,0.01410000550094992,mixed,0,mixed_seed0,0,35.5679826139057,0.15875505801508458,20.208430063804965,0,FBRL
2026-01-01 02:25:00,14.860462504773256,0.6580649642275986,14.202397540545658,0.5010932743200628,0.5009778243263386,PS,MID,0.6580649642275986,40.0,40.0,,,,,0.013299999409355223,mixed,0,mixed_seed0,0,33.88423192864117,0.3949537071122286,18.628815716755685,0,FBRL
