controller,scenario,seed,scenario_seed,day_id,ramp95_kw_per_min,cap_violation_pct_import,cap_violation_pct_export,cap_violation_pct_total,soc_band_residency,throughput_kwh,efc,t_high_soc_h,t_low_soc_h,ceq_q95,t_high_c_h,efcrf,idod,n_micro,flip_per_hour,flip_per_day,mean_cpu_ms,max_cpu_ms,rainflow_hist
A0,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.13859527793505955,0.47999992966651917,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A1,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.015613960551941256,7.806980275970628e-05,0.0,0.0,0.0,0.0,8.217873974705747e-05,1.3506690532829207e-08,0.5,0.3333333333333333,8.0,0.07734833375757767,0.3442999441176653,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A2,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.015613960551941256,7.806980275970628e-05,0.0,0.0,0.0,0.0,8.217873974705747e-05,1.3506690532829207e-08,0.5,0.3333333333333333,8.0,0.1371302800382384,0.49480004236102104,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A3,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.15784694276387906,1.4566000318154693,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A4,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.13743138859151965,0.7904000813141465,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A5,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.1198458343019916,0.28490007389336824,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
A6,mixed,0,mixed_seed0,0,9.456311658167252,0.0,0.0,0.0,1.0,0.027289430192381222,0.0001364471509619061,0.0,0.0,0.0,0.0,0.00014362857995989242,4.125833796259042e-08,0.5,0.3333333333333333,8.0,0.15984555809862083,1.3958999188616872,"{'[0.0,0.1)': 0.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}"
