Controller,MeanCpuMs,MedianCpuMs,P95CpuMs,MaxCpuMs
FBRL,0.020199444002678826,0.01780001912266016,0.027404975844547153,0.1623999560251832
GR,0.01682139085864441,0.014299992471933365,0.024925067555159337,0.09809993207454681
MPC_best_balanced,506.70703472310885,53.573450015392154,1232.4426700302865,1431.9586999481544
MPC_best_ramp,506.70703472310885,53.573450015392154,1232.4426700302865,1431.9586999481544
NC,0.0024208330109508503,0.002300017513334751,0.00290501629933715,0.008899951353669167
Proposed,0.18025166743124524,0.1792000257410109,0.22041493211872876,0.6255999905988574
RS,0.03865666836241467,0.037150050047785044,0.052365049486979856,0.11709996033459902
